央视,#genre#
CCTV11,https://dispatch.ulivetv.net/v/live/cgn1qxe3k6gw.m3u8?stream_id=cgn1qxe3k6gw&timestamp=1684746803&rand=KHQjIJBU1W&uuid=9b647b3816b2a66a&from=web&sign=6121f81576a81e8d7176ccccfc534622
CCTV12,http://125.210.152.19:9120/live/hzgq-cctv12gq-h264.m3u8
CCTV12,https://dispatch.ulivetv.net/v/live/cgn1u1zurzy8.m3u8?stream_id=cgn1u1zurzy8&timestamp=1684746770&rand=gVWgpsmoP6&uuid=9b647b3816b2a66a&from=web&sign=2530c9a98618db3d73812ab27a5c82bf
CCTV13,http://125.210.152.19:9120/live/hzgq-cctvnewsgq-h264.m3u8
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV13,http://cctvwbndali.v.myalicdn.com/cctvwbnd/cctv13_2/index.m3u8
CCTV13,https://dispatch.ulivetv.net/v/live/cgn1x0999zgg.m3u8?stream_id=cgn1x0999zgg&timestamp=1684746741&rand=kigXQM588b&uuid=9b647b3816b2a66a&from=web&sign=f1e647c3e069d7011e2f6e747949318e
CCTV14,http://125.210.152.19:9120/live/hzgq-cctvsegq-h264.m3u8
CCTV14,https://dispatch.ulivetv.net/v/live/cgn20xip2280.m3u8?stream_id=cgn20xip2280&timestamp=1684746705&rand=6yx3WGDolO&uuid=9b647b3816b2a66a&from=web&sign=d6fe3b1ea6b32ae1fa10fe7b54d265fe
CCTV15,http://125.210.152.19:9120/live/hzgq-cctvmusicgq-h264.m3u8
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,https://dispatch.ulivetv.net/v/live/cgn240uqmrwg.m3u8?stream_id=cgn240uqmrwg&timestamp=1684746675&rand=XB8CCRsUOR&uuid=9b647b3816b2a66a&from=web&sign=360c81d07699e874da00ceea9e4a5d76
CCTV16,http://58.205.220.58/tlivecloud-ipv6.ysp.CCTV.cn/ysp/2012492303.m3u8
CCTV16,http://125.210.152.19:9120/live/hzgq-cctv16gq-h264.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV16,https://dispatch.ulivetv.net/v/live/cgn277dnje0w.m3u8?stream_id=cgn277dnje0w&timestamp=1684746636&rand=aMMThF0bqr&uuid=9b647b3816b2a66a&from=web&sign=a13a6cbf9da2b4cf67d1f1817d9f62e3
CCTV17,http://125.210.152.19:9120/live/hzgq-cctv17gq-h264.m3u8
CCTV4K,http://159.75.85.63:5679/cctv4k.php
CCTV4K,http://58.205.220.58:8088/tlivectfree-cdn.ysp.CCTV.cn/ysp/2000266303.m3u8
地方,#genre#
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
东方卫视,http://125.210.152.19:9120/live/hzgq-dftvgq-h264.m3u8
云南卫视,http://125.210.152.19:9120/live/hzgq-ynwsgq-h264.m3u8
北京卫视,http://125.210.152.19:9120/live/hzgq-bjgqws-h264.m3u8
吉林卫视,http://125.210.152.19:9120/live/hzgq-jlwsgq-h264.m3u8
天津卫视,http://125.210.152.19:9120/live/hzgq-tjwsgq-h264.m3u8
安徽卫视,http://125.210.152.19:9120/live/hzgq-ahwsgq-h264.m3u8
山东卫视,http://125.210.152.19:9120/live/hzgq-sdwsgq-h264.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
江苏卫视,http://125.210.152.19:9120/live/hzgq-jswsgq-h264.m3u8
江西卫视,http://125.210.152.19:9120/live/hzgq-jxwsgq-h264.m3u8
河北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq1-h264.m3u8
浙江卫视,http://125.210.152.19:9120/live/hzgq-zjwsgq-h264.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
深圳卫视,http://125.210.152.19:9120/live/hzgq-szwsgq-h264.m3u8
湖北卫视,http://125.210.152.19:9120/live/hzgq-hbwsgq-h264.m3u8
辽宁卫视,http://125.210.152.19:9120/live/hzgq-lnwsgq-h264.m3u8
重庆卫视,http://125.210.152.19:9120/live/hzgq-cqwsgq-h264.m3u8
黑龙江卫视,http://125.210.152.19:9120/live/hzgq-hljwsgq-h264.m3u8
辽宁,#genre#
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁教育,http://123.187.46.90:65000/hls/24/index.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000611
辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000073
辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000071
影视,#genre#
4K影视,http://nas.jdshipin.com:8801/4kys.php
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CHC高清电影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8
CHC高清电影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8#http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1#http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
星光影视,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
淘剧场,http://222.128.98.255:4000/rtp/239.3.1.95:8001
淘电影,http://222.128.98.255:4000/rtp/239.3.1.250:8001
豆瓣电影,http://epg.112114.xyz/douyu/8770422
贝爷影厅1,http://epg.112114.xyz/douyu/252802
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
Fashion4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
淘精彩,http://beifeng.site:4000/udp/239.3.1.178:8001
淘娱乐,http://beifeng.site:4000/udp/239.3.1.100:8001
淘剧场,http://beifeng.site:4000/udp/239.3.1.95:8001
淘BABY,http://beifeng.site:4000/udp/239.3.1.238:8001
淘电影,http://beifeng.site:4000/udp/239.3.1.250:8001
淘精彩,http://happy2015.synology.me:4000/udp/239.3.1.178:8001
淘娱乐,http://happy2015.synology.me:4000/udp/239.3.1.100:8001
淘剧场,http://happy2015.synology.me:4000/udp/239.3.1.95:8001
淘BABY,http://happy2015.synology.me:4000/udp/239.3.1.238:8001
淘电影,http://happy2015.synology.me:4000/udp/239.3.1.250:8001
湖南,#genre#
湖南卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.CCTV.cn/ysp/2000296202.m3u8
湖南卫视,http://125.210.152.19:9120/live/hzgq-hnwsgq-h264.m3u8
广东,#genre#
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8
广东卫视,http://125.210.152.19:9120/live/hzgq-gdwsgq-h264.m3u8
广东卫视,http://php.ilpl.me/gdtv/gdws.m3u8
广东珠江,http://php.ilpl.me/gdtv/gdzj.m3u8
广东体育,http://php.ilpl.me/gdtv/gdty.m3u8
广东民生,http://php.ilpl.me/gdtv/gdgg.m3u8
广东新闻,http://php.ilpl.me/gdtv/xwpd.m3u8
嘉佳卡通,http://php.ilpl.me/gdtv/jjkt.m3u8
广东国际,http://php.ilpl.me/gdtv/gdgj.m3u8
广东经济科教,http://php.ilpl.me/gdtv/jjkj.m3u8
大湾区卫视,http://php.ilpl.me/gdtv/nfws.m3u8
广东4K超高清,http://php.ilpl.me/gdtv/gdzy.m3u8
广东影视,http://php.ilpl.me/gdtv/gdys.m3u8
广东少儿,http://php.ilpl.me/gdtv/gdse.m3u8
惠东综合频道,http://php.ilpl.me/gdtv/hdt.m3u8
开平综合,http://php.ilpl.me/gdtv/kpzh.m3u8
开平生活,http://php.ilpl.me/gdtv/kpsh.m3u8
海丰县广播电视台,http://php.ilpl.me/gdtv/hft.m3u8
广宁综合,http://php.ilpl.me/gdtv/gnzh.m3u8
广宁电台,http://php.ilpl.me/gdtv/gndt.m3u8
化州综合,http://php.ilpl.me/gdtv/hzzh.m3u8
鹤山综合,http://php.ilpl.me/gdtv/hszh.m3u8
鹤山电台,http://php.ilpl.me/gdtv/hsdt.m3u8
惠东综合广播,http://php.ilpl.me/gdtv/hddt.m3u8
英德电台,http://php.ilpl.me/gdtv/yddt.m3u8
英德新闻综合频道,http://php.ilpl.me/gdtv/2447.m3u8
清新综合频道,http://php.ilpl.me/gdtv/qxzh.m3u8
化州电台,http://php.ilpl.me/gdtv/hzdt.m3u8
普宁台,http://php.ilpl.me/gdtv/pnt.m3u8
紫金台,http://php.ilpl.me/gdtv/zjt.m3u8
连州综合,http://php.ilpl.me/gdtv/lzzh.m3u8
连州电台,http://php.ilpl.me/gdtv/lzdt.m3u8
阳春综合,http://php.ilpl.me/gdtv/yct.m3u8
阳春电台,http://php.ilpl.me/gdtv/ycdt.m3u8
怀集综合,http://php.ilpl.me/gdtv/hjzh.m3u8
广东移动,http://php.ilpl.me/gdtv/ydpd.m3u8
海丰电台,http://php.ilpl.me/gdtv/hfdt.m3u8
惠阳电视台,http://php.ilpl.me/gdtv/hyt.m3u8
信宜综合,http://php.ilpl.me/gdtv/2471.m3u8
信宜电台,http://php.ilpl.me/gdtv/2473.m3u8
阳西综合,http://php.ilpl.me/gdtv/yxzh.m3u8
惠阳电台,http://php.ilpl.me/gdtv/hydt.m3u8
台山台,http://php.ilpl.me/gdtv/tst.m3u8
台山电台,http://php.ilpl.me/gdtv/tsdt.m3u8
怀集电台,http://php.ilpl.me/gdtv/hjdt.m3u8
遂溪台,http://php.ilpl.me/gdtv/sxt.m3u8
新会电台,http://php.ilpl.me/gdtv/xhdt.m3u8
新会综合,http://php.ilpl.me/gdtv/xht.m3u8
罗定综合,http://php.ilpl.me/gdtv/ldt.m3u8
河源公共,http://php.ilpl.me/gdtv/2496.m3u8
东源频道,http://php.ilpl.me/gdtv/dyt.m3u8
东源电台,http://php.ilpl.me/gdtv/dydt.m3u8
吴川综合,http://php.ilpl.me/gdtv/wct.m3u8
普宁电台,http://php.ilpl.me/gdtv/pndt.m3u8
乐昌电视台,http://php.ilpl.me/gdtv/2503.m3u8
阳江-1,http://php.ilpl.me/gdtv/2505.m3u8
阳江-2,http://php.ilpl.me/gdtv/2506.m3u8
GRTN文化频道,http://php.ilpl.me/gdtv/2511.m3u8
广东新闻广播,http://php.ilpl.me/gdtv/2512.m3u8
珠江经济,http://php.ilpl.me/gdtv/2513.m3u8
音乐之声,http://php.ilpl.me/gdtv/2514.m3u8
交通之声,http://php.ilpl.me/gdtv/2515.m3u8
股市广播,http://php.ilpl.me/gdtv/2516.m3u8
文体广播,http://php.ilpl.me/gdtv/2517.m3u8
南方生活,http://php.ilpl.me/gdtv/2518.m3u8
城市之声,http://php.ilpl.me/gdtv/2519.m3u8
潮安综合,http://php.ilpl.me/gdtv/chzh.m3u8
潮安电台,http://php.ilpl.me/gdtv/chdt.m3u8
