央视,#genre#
CCTV12[1080],http://123.52.43.144:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://124.128.73.58:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://171.221.240.108:808/hls/12/index.m3u8
CCTV12[1080],http://182.150.31.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://183.196.33.171:808/hls/12/index.m3u8
CCTV12[1080],http://221.214.140.137:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://221.226.4.10:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://221.226.4.10:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://222.173.134.150:8888/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://222.244.147.16:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&down=1
CCTV12[1080],http://222.92.7.170:3333/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[1080],http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV12[576],http://112.6.117.141:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[576],http://123.235.8.37:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[576],http://124.129.235.34:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[576],http://218.17.205.210:9901/tsfile/live/0012_1.m3u8
CCTV12[576],http://59.48.75.130:3052/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12[720],http://180.97.247.82/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel11/index.m3u8
CCTV12HD[1080],http://117.27.190.42:9901/tsfile/live/23243_1.m3u8?key=txiptv
CCTV12社会与法HD[1080],http://58.19.13.92:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://113.57.150.190:9000/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://124.128.73.58:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://182.150.31.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://183.196.33.171:808/hls/13/index.m3u8
CCTV13[1080],http://183.66.49.230:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://221.214.140.137:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[1080],http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV13[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13[1080],http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13[576],http://112.6.117.141:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://113.57.103.216:9000/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://113.57.21.233:8666/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://123.235.8.37:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://124.129.235.34:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://124.165.251.82:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://218.17.205.210:9901/tsfile/live/0013_1.m3u8
CCTV13[576],http://219.145.93.74:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://222.244.147.16:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&down=1
CCTV13[576],http://222.92.7.170:3333/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://59.48.75.130:3052/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://61.130.72.18:8888/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13[576],http://61.148.223.18:8888/newlive/live/hls/14/live.m3u8
CCTV13[576],http://61.148.223.18:8888/newlive/live/hls/17/live.m3u8
CCTV13[576],http://link.sczhgx.com:28699/hls/13/index.m3u8
CCTV13HD[1080],http://117.27.190.42:9901/tsfile/live/23244_1.m3u8?key=txiptv
CCTV13HD[1080],http://171.109.208.10:8099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13新闻HD[1080],http://58.19.13.92:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://113.57.150.190:9000/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://113.57.21.233:8666/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://123.52.43.144:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://124.128.73.58:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://124.165.251.82:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://171.221.240.108:808/hls/14/index.m3u8
CCTV14[1080],http://182.150.31.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://183.196.33.171:808/hls/14/index.m3u8
CCTV14[1080],http://221.214.140.137:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://221.226.4.10:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://221.226.4.10:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://222.173.134.150:8888/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[1080],http://222.244.147.16:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&down=1
CCTV14[1080],http://222.92.7.170:3333/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[576],http://123.235.8.37:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[576],http://124.129.235.34:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[576],http://59.48.75.130:3052/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[576],http://61.148.223.18:8888/newlive/live/hls/15/live.m3u8
CCTV14[576],http://61.172.255.69:3333/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14[720],http://180.97.247.82/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel12/index.m3u8
CCTV14少儿[1080],http://124.65.6.92:20000/udp/239.3.1.65:8132
CCTV14少儿HD[1080],http://58.19.13.92:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[1080],http://124.128.73.58:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[1080],http://183.196.33.171:808/hls/15/index.m3u8
CCTV15[1080],http://219.145.93.74:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[1080],http://221.214.140.137:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV15[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15[576],http://112.6.117.141:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://113.57.150.190:9000/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://113.57.21.233:8666/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://123.235.8.37:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://124.129.235.34:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://124.165.251.82:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://183.66.49.230:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://218.17.205.210:9901/tsfile/live/0015_1.m3u8
CCTV15[576],http://222.244.147.16:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&down=1
CCTV15[576],http://222.92.7.170:3333/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://59.48.75.130:3052/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15[576],http://61.148.223.18:8888/newlive/live/hls/16/live.m3u8
CCTV15[576],http://61.172.255.69:3333/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15音乐[576],http://58.19.13.92:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV16[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV17[1080],http://113.57.150.190:9000/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17[1080],http://113.57.21.233:8666/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17[1080],http://183.196.33.171:808/hls/93/index.m3u8
CCTV17[1080],http://222.173.134.150:8888/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://111.20.35.103:6610/yinhe/2/ch00000090990000001068/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV1[1080],http://111.9.163.109:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://113.57.150.190:9000/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://113.57.21.233:8666/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://123.52.43.144:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://124.128.73.58:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://124.165.251.82:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://171.221.240.108:808/hls/01/index.m3u8
CCTV1[1080],http://182.150.31.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://183.196.33.171:808/hls/1/index.m3u8
CCTV1[1080],http://221.214.140.137:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://221.226.4.10:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://221.226.4.10:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://222.173.134.150:8888/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://222.92.7.170:3333/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV1[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1[1080],http://39.165.24.218:808/hls/1/index.m3u8
CCTV1[1080],http://49.87.154.246:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[1080],http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxKmfj7o-Ch7YrHyxQ4jxs2s/ts
CCTV1[576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001018/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV1[576],http://112.6.117.141:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[576],http://123.235.8.37:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[576],http://124.129.235.34:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[576],http://218.17.205.210:9901/tsfile/live/0001_1.m3u8
CCTV1[576],http://222.244.147.16:85/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&down=1
CCTV1[576],http://59.48.75.130:3052/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1[576],http://link.sczhgx.com:28699/hls/1/index.m3u8
CCTV1[720],http://180.97.247.82/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel1/index.m3u8
CCTV1HD[1080],http://117.27.190.42:9901/tsfile/live/23232_1.m3u8?key=txiptv
CCTV1HD[1080],http://171.109.208.10:8099/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://111.9.163.109:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://113.57.150.190:9000/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://113.57.21.233:8666/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://123.52.43.144:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://124.128.73.58:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://124.165.251.82:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://171.221.240.108:808/hls/02/index.m3u8
CCTV2[1080],http://182.150.31.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://183.196.33.171:808/hls/2/index.m3u8
CCTV2[1080],http://221.214.140.137:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://221.226.4.10:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://221.226.4.10:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://222.173.134.150:8888/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://222.92.7.170:3333/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[1080],http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV2[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2[1080],http://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV2[576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001021/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2[576],http://111.20.35.103:6610/yinhe/2/ch00000090990000001840/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2[576],http://112.6.117.141:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[576],http://123.235.8.37:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[576],http://124.129.235.34:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[576],http://222.244.147.16:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&down=1
CCTV2[576],http://59.48.75.130:3052/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[576],http://61.130.72.18:8888/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2[576],http://61.172.255.69:3333/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://111.9.163.109:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://113.57.150.190:9000/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://113.57.21.233:8666/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://124.165.251.82:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://171.221.240.108:808/hls/03/index.m3u8
CCTV3[1080],http://182.150.31.58:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://183.196.33.171:808/hls/75/index.m3u8
CCTV3[1080],http://221.226.4.10:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://221.226.4.10:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://222.244.147.16:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&down=1
CCTV3[1080],http://222.92.7.170:3333/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[1080],http://223.95.111.98:5555/newlive/live/hls/3/live.m3u8
CCTV3[576],http://112.6.117.141:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://123.235.8.37:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://124.128.73.58:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://124.129.235.34:85/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://218.17.205.210:9901/tsfile/live/0003_1.m3u8
CCTV3[576],http://221.214.140.137:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://222.173.134.150:8888/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://59.48.75.130:3052/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[576],http://61.130.72.18:8888/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3[720],http://180.97.247.82/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel3/index.m3u8
CCTV3综艺HD[1080],http://58.19.13.92:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://111.20.35.103:6610/000000001000/1000000002000031664/index.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=00
CCTV4[1080],http://111.9.163.109:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://113.57.103.216:9000/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://113.57.150.190:9000/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://113.57.21.233:8666/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://123.52.43.144:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://124.128.73.58:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://124.165.251.82:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://182.150.31.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://183.196.33.171:808/hls/4/index.m3u8
CCTV4[1080],http://221.214.140.137:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://221.226.4.10:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://221.226.4.10:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://222.173.134.150:8888/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://222.92.7.170:3333/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV4[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4[1080],http://udnhls.skilldns.com:80/cctv4.m3u8
CCTV4[576],http://112.6.117.141:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[576],http://123.235.8.37:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[576],http://124.129.235.34:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[576],http://183.66.49.230:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[576],http://218.17.205.210:9901/tsfile/live/0004_1.m3u8
CCTV4[576],http://59.48.75.130:3052/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4[576],http://61.130.72.18:8888/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4HD[1080],http://117.27.190.42:9901/tsfile/live/23235_1.m3u8?key=txiptv
CCTV4中文国际[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4中文国际HD[1080],http://58.19.13.92:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+[1080],http://124.165.251.82:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+[1080],http://221.214.140.137:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+[1080],http://222.173.134.150:8888/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+[1080],http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV5+[1080],http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
